app,campaign_network,adgroup_network,day,installs,ecpi,cost,all_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-09,47,3.0,126.0,67.0476,0.3613,0.4399,0.4759,0.5439,0.5739,0.5853,0.5996,0.6237,0.6774,0.6866,0.6955,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-10,68,3.0,195.0,67.6248,0.1298,0.1507,0.1688,0.1981,0.2073,0.2209,0.2406,0.2732,0.3848,0.4493,0.5503,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-11,78,3.0,219.0,88.1964,0.1914,0.2676,0.3142,0.3678,0.3824,0.4052,0.4356,0.4539,0.6033,0.6899,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-12,74,3.0,213.0,110.0357,0.2616,0.3712,0.4165,0.4431,0.4854,0.5074,0.5319,0.5512,0.6739,0.7324,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-13,86,3.0,234.0,94.7554,0.2562,0.3732,0.4921,0.5257,0.5538,0.5944,0.6378,0.6513,0.7388,0.7775,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-14,90,3.0,252.0,122.0796,0.1466,0.1858,0.2171,0.2919,0.3516,0.383,0.4098,0.4308,0.583,0.7035,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-15,67,3.0,192.0,103.6071,0.1977,0.2738,0.3253,0.3547,0.3815,0.4031,0.4178,0.4355,0.4951,0.5388,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-16,112,3.0,303.0,116.5833,0.1759,0.2267,0.2608,0.287,0.3086,0.3192,0.3364,0.3459,0.4259,0.4721,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-17,88,3.0,225.0,128.6972,0.1828,0.2348,0.283,0.3735,0.3859,0.3916,0.4031,0.4161,0.4649,0.5465,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-18,96,3.0,249.0,139.4634,0.2286,0.2826,0.3185,0.367,0.4027,0.4368,0.4763,0.4995,0.6395,0.688,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-19,76,3.0,213.0,130.3078,0.266,0.4257,0.5813,0.6883,0.7815,0.8791,0.904,0.9339,1.1691,1.3187,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-20,16,3.0,48.0,127.728,0.1065,0.1147,0.1231,0.1249,0.1318,0.1433,0.1433,0.1433,0.1573,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-21,1,3.0,3.0,105.3375,0.067,0.1411,0.2585,0.3187,0.4084,0.4235,0.6266,0.6266,0.6266,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-22,1,3.0,3.0,94.3747,0.0583,0.1159,0.1159,0.1159,0.1159,0.1159,0.1159,0.1159,0.1159,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-23,2,3.0,6.0,85.472,1.003,1.1395,1.4298,1.6322,1.6596,1.7536,1.7788,1.9711,2.0772,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-24,0,0.0,0.0,74.6948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-25,3,3.0,6.0,59.4815,0.1426,0.1502,0.1976,0.2058,0.2058,0.2058,0.2058,0.2058,0.212,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-26,1,3.0,3.0,45.5133,0.0291,0.0291,0.0494,0.4381,0.5177,0.7614,0.9542,1.3191,1.8439,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-27,1,3.0,3.0,47.5813,0.0333,0.0333,0.0333,0.0333,0.0548,0.0548,0.0548,0.0548,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-28,0,0.0,0.0,37.1855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-29,1,3.0,3.0,44.2588,0.3988,0.3988,0.8548,0.9794,1.8469,3.0642,3.4952,5.1268,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-30,0,0.0,0.0,53.566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-08-31,0,0.0,0.0,43.8808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-01,0,0.0,0.0,45.3135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-02,2,3.0,6.0,41.4089,0.4975,0.6037,0.8365,0.8365,1.1691,1.2243,1.2243,1.2243,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-03,0,0.0,0.0,32.4427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-04,0,0.0,0.0,32.9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-05,1,3.0,3.0,32.7702,0.2782,0.4311,0.7263,0.764,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-06,0,0.0,0.0,33.6895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-07,0,0.0,0.0,42.4984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,MTg2Njd8,2025-09-08,1,3.0,3.0,34.0394,0.6742,0.7737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-01,2,2.5,5.0,0.4659,0.2677,0.3394,0.3967,0.4214,0.4214,0.4303,0.4303,0.4303,0.4303,0.4303,0.4303,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-02,0,0.0,0.0,0.9103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-03,0,0.0,0.0,0.4806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-04,0,0.0,0.0,0.1701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-05,1,2.5,2.5,0.2392,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0636,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-06,1,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-07,0,0.0,0.0,0.0443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-09,1,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-11,8,2.5,20.0,2.603,0.1714,0.1714,0.1714,0.1714,0.1714,0.1714,0.1714,0.1714,0.1714,0.1714,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-12,89,2.5,207.5,48.2529,0.3352,0.3962,0.4345,0.4693,0.5009,0.5142,0.5289,0.5312,0.5373,0.5442,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-13,119,2.5,285.0,88.5503,0.3037,0.3836,0.4303,0.469,0.4902,0.5123,0.5204,0.5311,0.5649,0.5902,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-14,164,2.5,377.5,128.6141,0.288,0.3447,0.3822,0.419,0.4478,0.4601,0.4853,0.5001,0.5478,0.5735,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-15,108,2.5,240.0,120.656,0.3073,0.3753,0.4388,0.4804,0.4985,0.507,0.5129,0.5184,0.6306,0.658,0.0,0.0
Triple Tile iOS,a:Tripletile|p:iOS|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250402,WUpaY0xnb1A3QWNh,2025-08-16,114,2.5,255.0,111.7378,0.2262,0.287,0.3344,0.3509,0.3581,0.3634,0.3658,0.3735,0.4113,0.4298,0.0,0.0
