app,campaign_network,adgroup_id_network,day,installs,ecpi,cost,all_revenue,cohort_ad_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Wood Block Jam,WBJ_JP_LVL250_Android,469,2025-07-02,0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,469,2025-07-03,0,0.0,0.0,0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,469,2025-07-04,0,0.0,0.0,0.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-04,0,0.0,0.0,1.9562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-06,0,0.0,0.0,4.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-07,0,0.0,0.0,3.0219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-09,0,0.0,0.0,2.6758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-11,0,0.0,0.0,1.9329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-14,0,0.0,0.0,0.8527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-15,0,0.0,0.0,1.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-16,0,0.0,0.0,1.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-18,0,0.0,0.0,0.5917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-19,0,0.0,0.0,1.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-20,0,0.0,0.0,0.4942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-21,0,0.0,0.0,0.5089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-22,0,0.0,0.0,0.1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-23,0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-24,0,0.0,0.0,0.3227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-25,0,0.0,0.0,0.2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-26,0,0.0,0.0,0.4967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-27,0,0.0,0.0,0.1854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-28,0,0.0,0.0,0.1897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-29,0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-30,0,0.0,0.0,0.1811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-07-31,0,0.0,0.0,0.1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-01,0,0.0,0.0,0.2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-02,0,0.0,0.0,0.1474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-03,0,0.0,0.0,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-04,0,0.0,0.0,0.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-05,0,0.0,0.0,0.1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-06,0,0.0,0.0,0.1155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-07,0,0.0,0.0,0.1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-08,0,0.0,0.0,0.1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-09,0,0.0,0.0,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-10,0,0.0,0.0,0.0986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-11,0,0.0,0.0,0.1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-12,0,0.0,0.0,0.1278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-13,0,0.0,0.0,0.1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-14,0,0.0,0.0,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-15,0,0.0,0.0,0.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-16,0,0.0,0.0,0.1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-17,0,0.0,0.0,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-18,0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-19,0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-20,0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-21,0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-22,0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-23,0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-24,0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-25,0,0.0,0.0,0.0078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-28,0,0.0,0.0,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,481,2025-08-31,0,0.0,0.0,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-06-30,0,0.0,0.0,0.4808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-04,0,0.0,0.0,0.9008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-05,0,0.0,0.0,1.5177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-06,0,0.0,0.0,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-07,0,0.0,0.0,0.567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-08,0,0.0,0.0,1.1758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-09,0,0.0,0.0,0.7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-10,0,0.0,0.0,1.4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-12,0,0.0,0.0,0.8459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-13,0,0.0,0.0,0.4058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-16,0,0.0,0.0,0.5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-17,0,0.0,0.0,0.6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-18,0,0.0,0.0,0.5033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-19,0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-20,0,0.0,0.0,0.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-21,0,0.0,0.0,0.4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-23,0,0.0,0.0,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-24,0,0.0,0.0,0.0758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-28,0,0.0,0.0,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-29,0,0.0,0.0,0.1545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-07-30,0,0.0,0.0,0.2255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-05,0,0.0,0.0,1.0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-06,0,0.0,0.0,1.5776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-07,0,0.0,0.0,3.3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-08,0,0.0,0.0,1.8456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-09,0,0.0,0.0,1.8368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-10,0,0.0,0.0,1.6778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-11,0,0.0,0.0,1.0662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-12,0,0.0,0.0,1.5105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-13,0,0.0,0.0,1.6212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-14,0,0.0,0.0,1.8156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-15,0,0.0,0.0,1.8785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-16,0,0.0,0.0,2.8314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-17,0,0.0,0.0,2.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-18,0,0.0,0.0,1.1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-19,0,0.0,0.0,0.9522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-20,0,0.0,0.0,1.2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-21,0,0.0,0.0,0.7132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-22,0,0.0,0.0,0.6182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-23,0,0.0,0.0,0.4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-24,0,0.0,0.0,1.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-25,0,0.0,0.0,0.2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-26,0,0.0,0.0,0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-27,0,0.0,0.0,0.4523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-28,0,0.0,0.0,0.6241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-29,0,0.0,0.0,0.5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-30,0,0.0,0.0,0.5824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-08-31,0,0.0,0.0,0.1746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-01,0,0.0,0.0,0.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-02,0,0.0,0.0,0.1621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-03,0,0.0,0.0,0.1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-04,0,0.0,0.0,0.0896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-05,0,0.0,0.0,0.1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-06,0,0.0,0.0,0.1741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-07,0,0.0,0.0,0.3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-08,0,0.0,0.0,0.0847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,519,2025-09-09,0,0.0,0.0,0.2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-13,0,0.0,0.0,0.6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-14,0,0.0,0.0,0.6519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-15,0,0.0,0.0,0.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-16,0,0.0,0.0,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-17,0,0.0,0.0,0.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-18,0,0.0,0.0,0.6891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-19,0,0.0,0.0,0.4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-20,0,0.0,0.0,0.6017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-21,0,0.0,0.0,0.2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-22,0,0.0,0.0,0.1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-23,0,0.0,0.0,0.2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,693,2025-07-24,0,0.0,0.0,0.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,779,2025-07-09,0,0.0,0.0,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,779,2025-07-14,0,0.0,0.0,0.3551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,779,2025-07-15,0,0.0,0.0,0.0869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,818,2025-07-31,0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,825,2025-07-19,0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,825,2025-08-29,0,0.0,0.0,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-09,0,0.0,0.0,0.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-11,0,0.0,0.0,0.1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-12,0,0.0,0.0,0.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-13,0,0.0,0.0,0.1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-14,0,0.0,0.0,0.1542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-15,0,0.0,0.0,0.1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-16,0,0.0,0.0,0.4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-17,0,0.0,0.0,0.0444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-20,0,0.0,0.0,0.1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,860,2025-07-22,0,0.0,0.0,0.2392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
